gene chr snp clr start end ncd05 ncd04 ncd03 facet density candens
LOC105193899 CM031906.1 21508880 12.7055485901587 21505130 21510130 0.045455 0.054545 0.154545 CM031906.1 6.31341638203733e-06 1
LOC120358187 CM031906.1 21508880 12.7055485901587 21505130 21510130 0.045455 0.054545 0.154545 CM031906.1 6.31341638203733e-06 1
LOC105200399 CM031904.1 446139 0 442059 447059 0.127907 0.027907 0.072093 CM031904.1 1.17436957020288e-05 1
LOC105193951 CM031907.1 5639457 53.2989776481452 5636338 5641338 0.33824598201746 0.244353762553461 0.158136580831603 CM031907.1 1.71542971474424e-05 1
LOC120358035 CM031906.1 10915685 0 10912630 10917630 0.159091 0.059091 0.040909 CM031906.1 2.01419141616165e-05 1
LOC105198578 CM031908.1 12645219 50.9852664102153 12641322 12646322 0.355555517273776 0.258705864249645 0.165643359451833 CM031908.1 2.8125966131793e-05 1
LOC105206564 CM031910.1 7139765 3.05622409060175 7134969 7139969 0.181818 0.0818180000000001 0.018182 CM031910.1 3.82654346394477e-05 1
LOC105198848 CM031915.1 7837427 48.2494435857463 7833631 7838631 0.430633662983777 0.331062103403893 0.231859614693018 CM031915.1 5.97077532833673e-05 1
LOC105207562 CM031902.1 2981811 46.3773983755423 2978306 2983306 0.393473116162652 0.29814342713323 0.20726290826568 CM031902.1 8.07349321643831e-05 1
LOC120356825 CM031904.1 19273188 0 19269559 19274559 0.22093 0.12093 0.02093 CM031904.1 0.00012111416045936 1
LOC105201883 CM031909.1 2295439 13.5678081359758 2290522 2295522 0.228673357092601 0.131778238886396 0.0493913377425637 CM031909.1 0.000165052400897335 1
LOC113003103 CM031902.1 2985344 41.5023546203738 2980806 2985806 0.384600467367857 0.292871638508121 0.208878131419468 CM031902.1 0.000195393188180962 1
LOC105197916 CM031912.1 6435202 38.4433352375626 6430935 6435935 0.371451450857338 0.27497400394223 0.182332732508514 CM031912.1 0.000309814601706475 1
LOC105196153 CM031909.1 7232453 0 7228022 7233022 0.25 0.15 0.05 CM031909.1 0.000340941300508696 1
LOC105205287 CM031906.1 23564432 37.1077879877329 23560130 23565130 0.368511141141019 0.272445195922813 0.180699497558194 CM031906.1 0.000381119099999591 1
LOC105205250 CM031906.1 23562908 35.7482319071576 23560130 23565130 0.368511141141019 0.272445195922813 0.180699497558194 CM031906.1 0.000491197437207709 1
LOC105198577 CM031908.1 12648945 37.205933168815 12646322 12651322 0.446754156053306 0.348466044186377 0.251531095395583 CM031908.1 0.000561101930976585 1
LOC105206645 CM031906.1 21516153 30.2110441674399 21512630 21517630 0.338637851737398 0.26917591762511 0.224133341181806 CM031906.1 0.000761369811972425 1
LOC105198839 CM031915.1 7735857 2.58537014999524 7731131 7736131 0.272727 0.172727 0.072727 CM031915.1 0.000812545846524339 1
LOC105196442 CM031912.1 483449 9.78908299923341 480935 485935 0.272727 0.172727 0.072727 CM031912.1 0.000832668829879311 1
LOC105199190 CM031904.1 9258407 33.5975747228615 9254559 9259559 0.41318685793843 0.314794313120539 0.217870465123275 CM031904.1 0.00107782102725867 1
LOC105199193 CM031904.1 9258407 33.5975747228615 9254559 9259559 0.41318685793843 0.314794313120539 0.217870465123275 CM031904.1 0.00107782102725867 1
LOC105198775 CM031911.1 181475 0 177737 182737 0.290698 0.190698 0.090698 CM031911.1 0.00133778469557491 1
LOC105204489 CM031905.1 14315851 19.1675076979518 14313330 14318330 0.308455746310407 0.217767622551907 0.140358567361989 CM031905.1 0.00143255875479709 1
LOC105200917 CM031902.1 24812432 32.0744342467178 24808306 24813306 0.423209603984796 0.329278854324063 0.240297230331453 CM031902.1 0.00147088465140783 1
LOC105192923 CM031915.1 5539305 6.73943461727143 5536131 5541131 0.290698 0.190698 0.090698 CM031915.1 0.00153002908553305 1
LOC113004498 CM031912.1 5672573 0 5668435 5673435 0.295455 0.195455 0.095455 CM031912.1 0.0015312025148464 1
LOC120359440 CM031913.1 176695 0 173017 178017 0.295455 0.195455 0.095455 CM031913.1 0.0015312025148464 1
LOC105201535 CM031906.1 17842108 28.7536113297235 17837630 17842630 0.371013424439858 0.277645360333268 0.191109735792267 CM031906.1 0.00162610233478805 1
LOC105202411 CM031907.1 7262865 1.72219911645925 7258838 7263838 0.295455 0.195455 0.095455 CM031907.1 0.00163028591565877 1
LOC105202964 CM031912.1 758153 2.94473013371422 753435 758435 0.295455 0.195455 0.095455 CM031912.1 0.0016822248057561 1
LOC105200726 CM031902.1 24809777 30.4038365223837 24805806 24810806 0.4772727 0.3772727 0.2772727 CM031902.1 0.00177679865612083 1
LOC105200720 CM031902.1 24824201 30.6600514168929 24820806 24825806 0.418248697291716 0.32702556136519 0.242815697157777 CM031902.1 0.00183398101329119 1
LOC105199685 CM031907.1 1281024 16.7863354168002 1276338 1281338 0.312034777013909 0.234718942708338 0.181163633398428 CM031907.1 0.00193171456174897 1
LOC105200722 CM031902.1 24816421 30.2893293673437 24813306 24818306 0.466047659438142 0.366085510322069 0.266151800421808 CM031902.1 0.00193571912593664 1
LOC105199199 CM031904.1 9269800 30.0759471018325 9267059 9272059 0.416437514807211 0.317635740650837 0.21991981206523 CM031904.1 0.00202553716894338 1
LOC105207425 CM031906.1 15542302 19.0944970045264 15537630 15542630 0.321813710164165 0.256586854787273 0.219338925067178 CM031906.1 0.00204939511336153 1
LOC105197158 CM031905.1 14694035 28.3629597495017 14690830 14695830 0.394963037466769 0.307926843527771 0.231607601267697 CM031905.1 0.00227813858912967 1
LOC105199367 CM031912.1 9760768 9.54656139073597 9755935 9760935 0.307192551189185 0.237536404591212 0.196162747498397 CM031912.1 0.00238498837025429 1
LOC113006067 CM031907.1 5649995 28.5136246786301 5646338 5651338 0.4767442 0.3767442 0.2767442 CM031907.1 0.00247099130795511 1
LOC105208126 CM031913.1 1652923 28.5865059832554 1648017 1653017 0.410133696293437 0.311683406645548 0.214670545536716 CM031913.1 0.00249258933873265 1
LOC105195864 CM031907.1 11559520 10.3841898817878 11556338 11561338 0.31071860571604 0.234999429654882 0.184128791714169 CM031907.1 0.00256363762651149 1
LOC105197539 CM031902.1 4753840 0 4750806 4755806 0.313953 0.213953 0.113953 CM031902.1 0.0026873770430478 1
LOC105207739 CM031914.1 15538477 7.93461332311682 15534735 15539735 0.311901814481358 0.22727742638333 0.161329833602148 CM031914.1 0.00277132982607893 1
LOC105193253 CM031905.1 15304369 13.4685034427214 15300830 15305830 0.318454987792812 0.235459251782808 0.171664030158097 CM031905.1 0.00277277125809744 1
LOC105207826 CM031908.1 19484099 27.9841861154703 19481322 19486322 0.418299213635569 0.319405184879856 0.221506460691635 CM031908.1 0.00287842719537083 1
LOC105208133 CM031913.1 1626796 3.77581235206981 1623017 1628017 0.313090937860712 0.218084468430239 0.130750661070987 CM031913.1 0.0029048354179211 1
LOC105199176 CM031909.1 10713855 18.9341349507434 10710522 10715522 0.337817113633311 0.240739386606225 0.147616063704265 CM031909.1 0.00295187389739219 1
LOC105201768 CM031912.1 14704229 10.2416703314741 14700935 14705935 0.315937580287251 0.24370824354358 0.197410388035762 CM031912.1 0.00296598314405306 1
LOC105204960 CM031905.1 9057179 24.1624128798569 9053330 9058330 0.369850409143233 0.272790075228951 0.178995880241464 CM031905.1 0.00300689776782268 1
LOC113006029 CM031906.1 12669537 6.01400218361282 12665130 12670130 0.313882853705009 0.213896811219803 0.113935270438965 CM031906.1 0.00301905461852332 1
LOC105193662 CM031902.1 75914 0 73306 78306 0.318182 0.218182 0.118182 CM031902.1 0.00303023374720631 1
LOC120359189 CM031912.1 11591693 0 11588435 11593435 0.318182 0.218182 0.118182 CM031912.1 0.00303023374720631 1
LOC113004714 CM031906.1 12630544 10.8741320373358 12627630 12632630 0.31779214655665 0.233757598977552 0.168206366545433 CM031906.1 0.00304126241032012 1
LOC105197184 CM031908.1 7865849 27.7440573297274 7861322 7866322 0.424408644702384 0.325149557651508 0.226543090788107 CM031908.1 0.00305407331276395 1
LOC105193985 CM031915.1 6666716 16.7202979199188 6663631 6668631 0.331335757371268 0.234012239237165 0.140499366948012 CM031915.1 0.00310165130778888 1
LOC105201529 CM031906.1 17965418 17.9704985103267 17962630 17967630 0.337066518325335 0.24169924377753 0.152391637268246 CM031906.1 0.00314819763640058 1
LOC105207532 CM031905.1 17056912 7.09925130293544 17053330 17058330 0.316962266701417 0.221588308609683 0.133182876198481 CM031905.1 0.00322133833947736 1
LOC105198980 CM031904.1 3507753 11.1597960086117 3504559 3509559 0.320770119648449 0.25764671482338 0.223316344362163 CM031904.1 0.00328761378994466 1
LOC105193690 CM031908.1 21026415 3.71936449009854 21023822 21028822 0.318182 0.218182 0.118182 CM031908.1 0.00334297171839771 1
LOC105207424 CM031906.1 15521185 17.4682766539736 15517630 15522630 0.337865170367034 0.27231030708944 0.232707828289349 CM031906.1 0.00335132429232228 1
LOC105205121 CM031902.1 12166657 21.7630768926829 12163306 12168306 0.358630187180467 0.265393728556454 0.179588560763476 CM031902.1 0.00335179678812873 1
LOC105196054 CM031904.1 15388871 8.97192151787161 15384559 15389559 0.319079614737263 0.23827096733386 0.178141256332009 CM031904.1 0.00335638628700216 1
LOC105198614 CM031907.1 223710 9.6149634459797 218838 223838 0.32235733668264 0.25489468906418 0.214542192850556 CM031907.1 0.00352476425406919 1
LOC105203339 CM031908.1 1705765 26.6998079619066 1701322 1706322 0.421212825011545 0.321892193061911 0.223179129746055 CM031908.1 0.00355303218812387 1
LOC105200721 CM031902.1 24833709 25.7891796739063 24830806 24835806 0.40391313888819 0.313493179776706 0.231106304038877 CM031902.1 0.00361118023439191 1
LOC105195063 CM031907.1 16954113 26.6777374786109 16951338 16956338 0.426804923633163 0.327588129878831 0.229053537055226 CM031907.1 0.00362540291158016 1
LOC105198313 CM031912.1 17277887 26.4058454551507 17273435 17278435 0.422369738590457 0.32462972491624 0.228850869610355 CM031912.1 0.00368081573841361 1
LOC105197132 CM031906.1 8307000 5.18482089740466 8302630 8307630 0.322271536099265 0.252912243633597 0.209929185631203 CM031906.1 0.00371457344555174 1
LOC105205884 CM031915.1 1358505 15.1604959735227 1353631 1358631 0.334848375709484 0.251273147620831 0.184805180434099 CM031915.1 0.00375150187106864 1
LOC105208165 CM031913.1 1404447 18.2192913966541 1400517 1405517 0.345984965695975 0.267863820788932 0.20927602941485 CM031913.1 0.00377455035929958 1
LOC105208150 CM031913.1 1404447 18.2192913966541 1400517 1405517 0.345984965695975 0.267863820788932 0.20927602941485 CM031913.1 0.00377455035929958 1
LOC105206615 CM031908.1 12628183 25.7558921445354 12623822 12628822 0.4756098 0.3756098 0.2756098 CM031908.1 0.00379742769975681 1
LOC105207652 CM031914.1 14320311 24.917074282175 14317235 14322235 0.397313752904398 0.310218550957366 0.23369398894537 CM031914.1 0.00382446257501845 1
LOC105198366 CM031908.1 4228610 9.67357569562404 4223822 4228822 0.326524698602763 0.251046467407181 0.198570588954218 CM031908.1 0.00393072561987394 1
LOC105198597 CM031905.1 15221301 16.6908231781847 15218330 15223330 0.343183244429736 0.266475926224715 0.21034281365742 CM031905.1 0.004042075734896 1
LOC105197185 CM031907.1 9661353 26.0292877405915 9658838 9663838 0.43231755861737 0.333146351456657 0.234679593251912 CM031907.1 0.00405338215320407 1
LOC105194248 CM031908.1 19490510 25.3342317916741 19486322 19491322 0.41836414580279 0.318791070284753 0.219606317061459 CM031908.1 0.00420459241180978 1
LOC105196255 CM031904.1 21838127 7.09024872382582 21834559 21839559 0.327339057852639 0.237730026421822 0.160873466206167 CM031904.1 0.00421587465766599 1
LOC105193796 CM031913.1 5107503 19.6271122605923 5103017 5108017 0.359493574466521 0.266559138058923 0.181306144635851 CM031913.1 0.00424438182244961 1
LOC105197287 CM031910.1 7062861 14.0762806489713 7059969 7064969 0.337482762645213 0.27598432035651 0.241743821188143 CM031910.1 0.00424607261453883 1
LOC105206209 CM031907.1 10478643 6.57316184114444 10473838 10478838 0.329663828261099 0.245329016486901 0.178029247588975 CM031907.1 0.0045176792362963 1
LOC105193897 CM031906.1 21536975 17.0152465124997 21532630 21537630 0.350628131165798 0.267636444388316 0.200794537686711 CM031906.1 0.00453294446720757 1
LOC105205877 CM031913.1 10556281 13.0644660144785 10553017 10558017 0.338637851737398 0.26917591762511 0.224133341181806 CM031913.1 0.00456411574336869 1
LOC105203836 CM031906.1 4256715 24.7184799075361 4252630 4257630 0.41815589345375 0.319479544827893 0.221991008594427 CM031906.1 0.00459531394863856 1
LOC105204249 CM031911.1 12907966 19.5209538007875 12905237 12910237 0.363636 0.263636 0.163636 CM031911.1 0.00461905045616318 1
LOC105200256 CM031911.1 10074234 18.8262851552284 10070237 10075237 0.360193884348739 0.272344431414032 0.19647733793553 CM031911.1 0.00462532810781415 1
LOC105199191 CM031904.1 9246100 23.3371039196475 9242059 9247059 0.396162534517961 0.296214168728802 0.196318398923012 CM031904.1 0.0046721364676367 1
LOC105194313 CM031915.1 1669717 12.4126614672488 1666131 1671131 0.339634568755567 0.25540184081909 0.187372784293184 CM031915.1 0.00480412302191632 1
LOC105193927 CM031906.1 21530218 22.9432363551773 21527630 21532630 0.39434768590318 0.308053573334023 0.232989078521991 CM031906.1 0.00484096398979471 1
